order_id,customer_id,restaurant_id,cost,rating,food_preparation_time,delivery_time,total_time,expected_total_time,delivery_delay,order_hour,time_of_day,peak_hour_flag,traffic_level,delay_category,day_of_the_week,distance_km,speed_kmph,delivery_person_id
1477626,122802,29,9.17,5.0,25,17,42,52.0,-10.0,23,Night,0,Low,Early,Weekend,5.33,42.7,21
1476861,94700,6,29.15,3.0,35,22,57,52.0,5.0,18,Evening,1,Medium,On Time,Weekend,12.25,36.8,22
1476899,335155,15,29.05,4.0,33,16,49,52.0,-3.0,10,Morning,0,Low,On Time,Weekend,13.3,20.2,23
1478248,113926,49,33.03,5.0,35,32,67,52.0,15.0,22,Night,0,High,Slightly Delayed,Weekday,8.25,28.8,24
1477827,65009,2,8.83,5.0,34,27,61,52.0,9.0,16,Afternoon,0,High,Slightly Delayed,Weekday,14.46,36.2,25
1477227,373689,55,6.74,5.0,26,29,55,52.0,3.0,14,Afternoon,1,High,On Time,Weekend,5.45,30.2,26
1478034,77786,96,17.03,5.0,23,22,45,52.0,-7.0,14,Afternoon,1,Medium,Early,Weekend,12.02,44.0,27
1478181,97079,48,25.22,4.0,27,27,54,52.0,2.0,23,Night,0,High,On Time,Weekday,3.53,40.4,28
1477489,14869,155,9.17,4.0,25,30,55,52.0,3.0,22,Night,0,High,On Time,Weekend,9.63,35.8,29
1476804,113477,156,12.18,5.0,31,22,53,52.0,1.0,18,Evening,1,Medium,On Time,Weekend,2.1,29.1,30
1478004,54540,29,12.18,5.0,29,16,45,52.0,-7.0,13,Afternoon,1,Low,Early,Weekend,13.67,43.5,31
1477650,284835,15,15.57,5.0,32,17,49,52.0,-3.0,23,Night,0,Low,On Time,Weekend,2.08,40.4,32
1478069,130521,14,12.13,5.0,21,30,51,52.0,-1.0,15,Afternoon,0,High,On Time,Weekday,14.42,44.1,33
1477175,47235,4,14.6,3.0,27,27,54,52.0,2.0,11,Morning,1,High,On Time,Weekend,8.62,31.9,34
1477943,294478,24,11.84,5.0,27,24,51,52.0,-1.0,15,Afternoon,0,Medium,On Time,Weekend,13.09,36.2,35
1477467,164005,16,14.07,5.0,35,26,61,52.0,9.0,11,Morning,1,High,Slightly Delayed,Weekend,4.37,43.6,36
1477474,357761,138,33.03,5.0,22,15,37,52.0,-15.0,15,Afternoon,0,Low,Early,Weekend,6.68,31.1,37
1477996,82041,15,8.1,5.0,26,27,53,52.0,1.0,16,Afternoon,0,High,On Time,Weekend,5.1,23.5,38
1477782,275689,5,12.18,5.0,20,24,44,52.0,-8.0,10,Morning,0,Medium,Early,Weekday,11.23,41.2,39
1477527,120353,29,5.72,4.0,26,27,53,52.0,1.0,23,Night,0,High,On Time,Weekend,14.58,23.3,40
1476837,147468,157,15.67,3.0,23,24,47,52.0,-5.0,10,Morning,0,Medium,Early,Weekday,12.65,32.7,41
1477686,105837,45,12.18,4.0,29,20,49,52.0,-3.0,18,Evening,1,Medium,On Time,Weekend,7.79,21.9,42
1476795,103970,15,16.2,5.0,20,21,41,52.0,-11.0,20,Evening,1,Medium,Early,Weekend,8.02,21.7,43
1477599,60270,158,6.79,5.0,21,17,38,52.0,-14.0,23,Night,0,Low,Early,Weekend,6.3,34.2,44
1477564,378820,30,12.61,5.0,29,29,58,52.0,6.0,9,Morning,0,High,Slightly Delayed,Weekend,1.29,26.0,45
1476733,264707,28,32.93,5.0,34,16,50,52.0,-2.0,20,Evening,1,Low,On Time,Weekend,14.87,30.3,46
1477753,65306,96,14.79,5.0,32,24,56,52.0,4.0,17,Evening,0,Medium,On Time,Weekend,3.16,16.7,47
1476825,143866,22,24.2,5.0,34,15,49,52.0,-3.0,10,Morning,0,Low,On Time,Weekend,13.3,33.0,48
1478010,49987,29,6.69,5.0,24,28,52,52.0,0.0,10,Morning,0,High,On Time,Weekend,9.43,20.9,49
1477113,6987,37,12.23,4.0,20,29,49,52.0,-3.0,12,Afternoon,1,High,On Time,Weekday,12.07,23.3,50
1476549,75169,6,6.74,5.0,25,26,51,52.0,-1.0,12,Afternoon,1,High,On Time,Weekend,4.53,35.8,1
1476676,186473,18,16.06,5.0,34,33,67,52.0,15.0,9,Morning,0,Jam,Slightly Delayed,Weekday,14.6,44.6,2
1477595,370337,4,12.23,5.0,30,20,50,52.0,-2.0,19,Evening,1,Medium,On Time,Weekend,1.94,37.4,3
1477618,184325,146,22.8,5.0,30,28,58,52.0,6.0,17,Evening,0,High,Slightly Delayed,Weekend,7.54,20.4,4
1477911,65306,96,12.18,5.0,35,19,54,52.0,2.0,20,Evening,1,Medium,On Time,Weekend,1.47,21.5,5
1476630,182252,65,9.17,4.0,34,23,57,52.0,5.0,13,Afternoon,1,Medium,On Time,Weekend,8.49,41.8,6
1477546,67162,15,14.07,4.0,24,28,52,52.0,0.0,12,Afternoon,1,High,On Time,Weekday,2.63,29.1,7
1477320,397261,4,14.84,5.0,21,25,46,52.0,-6.0,13,Afternoon,1,Medium,Early,Weekend,14.37,15.9,8
1477084,283051,15,6.69,5.0,26,32,58,52.0,6.0,8,Morning,0,High,Slightly Delayed,Weekday,9.11,26.0,9
1476726,41907,81,14.07,5.0,26,17,43,52.0,-9.0,12,Afternoon,1,Low,Early,Weekend,5.78,32.0,10
1478427,86806,13,14.12,4.0,26,24,50,52.0,-2.0,16,Afternoon,0,Medium,On Time,Weekday,12.93,31.9,11
1476743,183520,18,6.69,5.0,35,26,61,52.0,9.0,19,Evening,1,High,Slightly Delayed,Weekend,3.76,19.5,12
1478238,59314,15,13.58,5.0,25,24,49,52.0,-3.0,17,Evening,0,Medium,On Time,Weekend,12.33,21.4,13
1476695,68300,4,33.18,5.0,26,20,46,52.0,-6.0,21,Night,1,Medium,Early,Weekend,5.27,39.4,14
1476573,370405,93,29.1,3.0,23,24,47,52.0,-5.0,9,Morning,0,Medium,Early,Weekday,10.1,38.9,15
1478323,354948,43,24.25,5.0,25,21,46,52.0,-6.0,8,Morning,0,Medium,Early,Weekend,12.84,33.8,16
1477735,302769,4,29.05,5.0,29,20,49,52.0,-3.0,21,Night,1,Medium,On Time,Weekend,6.47,32.8,17
1477674,334372,53,6.55,5.0,23,15,38,52.0,-14.0,17,Evening,0,Low,Early,Weekend,1.69,28.7,18
1478006,42781,18,24.3,5.0,21,26,47,52.0,-5.0,20,Evening,1,High,Early,Weekday,2.33,25.1,19
1478033,67748,53,19.4,4.0,34,16,50,52.0,-2.0,18,Evening,1,Low,On Time,Weekend,6.72,44.3,20
1478186,302923,15,20.52,3.0,31,15,46,52.0,-6.0,16,Afternoon,0,Low,Early,Weekend,14.63,20.2,21
1477776,115213,6,29.39,5.0,30,25,55,52.0,3.0,17,Evening,0,Medium,On Time,Weekend,11.94,20.2,22
1478312,398952,49,13.78,5.0,27,20,47,52.0,-5.0,16,Afternoon,0,Medium,Early,Weekend,2.22,44.3,23
1477757,60688,15,14.12,5.0,29,30,59,52.0,7.0,22,Night,0,High,Slightly Delayed,Weekend,11.38,19.2,24
1477291,198194,25,19.4,5.0,24,30,54,52.0,2.0,16,Afternoon,0,High,On Time,Weekday,8.88,30.8,25
1478168,78879,4,19.4,4.0,33,21,54,52.0,2.0,13,Afternoon,1,Medium,On Time,Weekend,13.21,35.6,26
1477269,255697,30,6.84,5.0,27,20,47,52.0,-5.0,22,Night,0,Medium,Early,Weekend,12.26,30.3,27
1477896,42052,72,22.8,5.0,35,24,59,52.0,7.0,15,Afternoon,0,Medium,Slightly Delayed,Weekend,6.26,34.7,28
1477507,146588,15,19.4,5.0,33,27,60,52.0,8.0,21,Night,1,High,Slightly Delayed,Weekend,2.83,19.6,29
1478271,347181,17,14.12,5.0,21,24,45,52.0,-7.0,18,Evening,1,Medium,Early,Weekend,5.07,20.6,30
1477853,115213,121,28.62,5.0,21,32,53,52.0,1.0,22,Night,0,High,On Time,Weekday,5.91,32.9,31
1477001,318451,18,29.25,5.0,22,27,49,52.0,-3.0,23,Night,0,High,On Time,Weekend,5.06,43.9,32
1476948,86421,89,9.65,5.0,20,22,42,52.0,-10.0,20,Evening,1,Medium,Early,Weekend,1.43,19.7,33
1478347,251817,4,15.71,3.0,27,25,52,52.0,0.0,8,Morning,0,Medium,On Time,Weekend,6.73,18.8,34
1478098,132906,24,12.13,5.0,20,33,53,52.0,1.0,17,Evening,0,Jam,On Time,Weekday,14.7,34.0,35
1477457,92806,15,15.18,5.0,30,33,63,52.0,11.0,11,Morning,1,Jam,Slightly Delayed,Weekday,6.91,42.3,36
1477393,79849,29,22.36,4.0,21,30,51,52.0,-1.0,8,Morning,0,High,On Time,Weekend,2.26,34.8,37
1476956,55220,106,12.13,5.0,32,26,58,52.0,6.0,15,Afternoon,0,High,Slightly Delayed,Weekday,3.5,17.5,38
1477653,142619,15,12.13,5.0,26,26,52,52.0,0.0,8,Morning,0,High,On Time,Weekend,5.15,29.5,39
1477261,76938,16,31.43,5.0,21,27,48,52.0,-4.0,10,Morning,0,High,On Time,Weekend,10.74,43.9,40
1478127,78879,4,20.18,3.0,22,20,42,52.0,-10.0,20,Evening,1,Medium,Early,Weekend,4.97,31.5,41
1476556,301380,87,16.3,4.0,27,16,43,52.0,-9.0,11,Morning,1,Low,Early,Weekend,5.55,18.5,42
1477280,377274,33,14.07,3.0,34,17,51,52.0,-1.0,22,Night,0,Low,On Time,Weekend,11.76,18.9,43
1477968,350083,16,6.69,4.0,22,16,38,52.0,-14.0,22,Night,0,Low,Early,Weekend,7.67,41.7,44
1476784,105385,49,24.2,5.0,23,15,38,52.0,-14.0,22,Night,0,Low,Early,Weekend,14.0,35.8,45
1478255,382076,15,6.69,5.0,20,29,49,52.0,-3.0,15,Afternoon,0,High,On Time,Weekday,5.68,41.7,46
1478224,74048,87,9.56,5.0,27,27,54,52.0,2.0,13,Afternoon,1,High,On Time,Weekend,14.21,43.9,47
1476672,105385,49,8.54,4.0,31,15,46,52.0,-6.0,21,Night,1,Low,Early,Weekend,13.31,27.8,48
1478240,44367,53,24.2,4.0,34,16,50,52.0,-2.0,17,Evening,0,Low,On Time,Weekend,1.85,43.8,49
1477864,81166,94,8.1,5.0,23,26,49,52.0,-3.0,19,Evening,1,High,On Time,Weekday,13.96,45.0,50
1476869,241356,4,19.35,5.0,35,24,59,52.0,7.0,14,Afternoon,1,Medium,Slightly Delayed,Weekday,11.38,22.0,1
1476886,320088,21,13.68,4.0,29,18,47,52.0,-5.0,21,Night,1,Medium,Early,Weekend,12.35,19.0,2
1478101,105068,28,13.97,5.0,28,25,53,52.0,1.0,15,Afternoon,0,Medium,On Time,Weekend,7.1,30.7,3
1476712,385150,18,9.75,5.0,27,27,54,52.0,2.0,9,Morning,0,High,On Time,Weekday,11.13,34.6,4
1477083,308517,6,6.74,4.0,20,17,37,52.0,-15.0,20,Evening,1,Low,Early,Weekend,10.77,23.2,5
1478164,138024,126,11.84,5.0,25,16,41,52.0,-11.0,17,Evening,0,Low,Early,Weekend,5.14,20.1,6
1477390,199049,19,16.05,4.0,29,18,47,52.0,-5.0,21,Night,1,Medium,Early,Weekend,2.39,34.2,7
1478273,65009,2,12.23,5.0,21,23,44,52.0,-8.0,18,Evening,1,Medium,Early,Weekend,3.63,39.0,8
1476900,240014,148,32.93,4.0,33,33,66,52.0,14.0,15,Afternoon,0,Jam,Slightly Delayed,Weekday,12.8,32.9,9
1477060,94152,12,14.21,5.0,27,25,52,52.0,0.0,10,Morning,0,Medium,On Time,Weekend,9.7,15.5,10
1477697,362685,59,29.1,4.0,21,29,50,52.0,-2.0,14,Afternoon,1,High,On Time,Weekday,9.62,28.6,11
1477833,27609,15,15.57,5.0,28,30,58,52.0,6.0,10,Morning,0,High,Slightly Delayed,Weekday,14.17,41.6,12
1477295,140530,24,12.13,5.0,25,29,54,52.0,2.0,22,Night,0,High,On Time,Weekend,13.38,36.0,13
1476655,91817,4,29.15,4.0,31,17,48,52.0,-4.0,14,Afternoon,1,Low,On Time,Weekend,14.09,30.3,14
1477585,350410,97,11.98,5.0,20,17,37,52.0,-15.0,21,Night,1,Low,Early,Weekend,5.16,29.6,15
1478175,349676,148,29.3,5.0,23,17,40,52.0,-12.0,18,Evening,1,Low,Early,Weekend,13.2,34.9,16
1477982,39421,138,14.02,4.0,22,27,49,52.0,-3.0,22,Night,0,High,On Time,Weekday,10.68,23.1,17
1476697,46219,60,32.93,3.0,35,16,51,52.0,-1.0,19,Evening,1,Low,On Time,Weekend,5.46,36.5,18
1477053,398489,19,14.07,5.0,24,26,50,52.0,-2.0,20,Evening,1,High,On Time,Weekday,1.18,28.1,19
1477152,92364,24,25.17,5.0,29,27,56,52.0,4.0,9,Morning,0,High,On Time,Weekend,13.26,24.5,20
1478308,358158,159,16.06,5.0,22,16,38,52.0,-14.0,17,Evening,0,Low,Early,Weekend,8.89,27.4,21
1478028,44594,15,24.25,5.0,31,28,59,52.0,7.0,13,Afternoon,1,High,Slightly Delayed,Weekend,3.75,23.6,22
1477555,361497,135,12.13,4.0,20,26,46,52.0,-6.0,10,Morning,0,High,Early,Weekend,14.63,42.8,23
1478137,209418,140,13.05,3.0,34,23,57,52.0,5.0,10,Morning,0,Medium,On Time,Weekend,10.2,16.8,24
1477803,165110,98,12.23,5.0,35,16,51,52.0,-1.0,22,Night,0,Low,On Time,Weekend,1.14,21.1,25
1476771,365225,85,12.18,5.0,30,24,54,52.0,2.0,23,Night,0,Medium,On Time,Weekday,6.93,43.5,26
1478362,134152,60,29.1,5.0,22,33,55,52.0,3.0,16,Afternoon,0,Jam,On Time,Weekday,6.52,31.1,27
1476722,328551,134,12.81,5.0,23,24,47,52.0,-5.0,14,Afternoon,1,Medium,Early,Weekend,8.55,21.7,28
1477503,99621,43,24.3,5.0,32,15,47,52.0,-5.0,12,Afternoon,1,Low,Early,Weekend,5.99,26.3,29
1478126,113972,29,14.79,5.0,33,29,62,52.0,10.0,19,Evening,1,High,Slightly Delayed,Weekend,4.37,23.6,30
1478076,96800,36,29.3,5.0,27,20,47,52.0,-5.0,17,Evening,0,Medium,Early,Weekend,11.63,37.8,31
1477350,59095,4,8.93,5.0,34,30,64,52.0,12.0,14,Afternoon,1,High,Slightly Delayed,Weekday,11.69,37.1,32
1478111,366954,18,12.23,4.0,29,22,51,52.0,-1.0,16,Afternoon,0,Medium,On Time,Weekend,6.79,15.2,33
1477976,69348,33,16.1,5.0,21,27,48,52.0,-4.0,8,Morning,0,High,On Time,Weekend,7.18,31.7,34
1477439,113926,19,12.08,5.0,28,27,55,52.0,3.0,14,Afternoon,1,High,On Time,Weekday,8.34,29.0,35
1477469,96943,21,24.25,5.0,26,22,48,52.0,-4.0,13,Afternoon,1,Medium,On Time,Weekend,8.46,27.6,36
1478314,338599,58,12.18,5.0,30,25,55,52.0,3.0,17,Evening,0,Medium,On Time,Weekday,13.8,22.3,37
1476641,57943,144,14.07,5.0,26,24,50,52.0,-2.0,21,Night,1,Medium,On Time,Weekend,9.83,34.1,38
1478194,67937,15,15.52,5.0,22,17,39,52.0,-13.0,19,Evening,1,Low,Early,Weekend,8.24,44.7,39
1477293,316402,60,12.13,5.0,23,23,46,52.0,-6.0,16,Afternoon,0,Medium,Early,Weekend,2.85,35.1,40
1477884,348096,29,29.44,4.0,33,24,57,52.0,5.0,8,Morning,0,Medium,On Time,Weekend,3.95,33.5,41
1477351,150577,96,8.63,5.0,33,17,50,52.0,-2.0,20,Evening,1,Low,On Time,Weekend,8.01,20.4,42
1476907,87006,45,5.67,5.0,33,25,58,52.0,6.0,11,Morning,1,Medium,Slightly Delayed,Weekday,3.85,23.5,43
1477817,335897,24,12.18,4.0,24,27,51,52.0,-1.0,16,Afternoon,0,High,On Time,Weekday,2.35,20.3,44
1477408,125542,160,12.37,4.0,21,20,41,52.0,-11.0,11,Morning,1,Medium,Early,Weekend,4.09,39.3,45
1477953,39334,60,19.35,4.0,31,25,56,52.0,4.0,17,Evening,0,Medium,On Time,Weekend,10.85,36.2,46
1477924,288808,60,32.98,5.0,26,27,53,52.0,1.0,10,Morning,0,High,On Time,Weekday,11.63,44.6,47
1477995,140477,59,8.1,5.0,32,27,59,52.0,7.0,16,Afternoon,0,High,Slightly Delayed,Weekend,8.43,33.2,48
1476709,105837,45,11.11,5.0,25,30,55,52.0,3.0,20,Evening,1,High,On Time,Weekend,11.91,43.0,49
1478188,99288,60,12.56,5.0,28,22,50,52.0,-2.0,9,Morning,0,Medium,On Time,Weekend,3.88,26.8,50
1477153,120353,29,25.27,5.0,27,27,54,52.0,2.0,22,Night,0,High,On Time,Weekday,5.25,35.7,1
1477802,85091,60,12.13,4.0,21,25,46,52.0,-6.0,11,Morning,1,Medium,Early,Weekend,14.31,42.2,2
1477715,217363,39,9.41,5.0,28,15,43,52.0,-9.0,22,Night,0,Low,Early,Weekend,6.78,42.9,3
1478263,201535,4,9.51,5.0,30,29,59,52.0,7.0,13,Afternoon,1,High,Slightly Delayed,Weekday,3.49,42.6,4
1477669,260844,161,25.27,3.0,33,16,49,52.0,-3.0,9,Morning,0,Low,On Time,Weekend,3.07,31.0,5
1478187,111411,18,12.56,5.0,32,20,52,52.0,0.0,22,Night,0,Medium,On Time,Weekend,3.45,24.5,6
1476559,47440,55,15.57,4.0,24,28,52,52.0,0.0,15,Afternoon,0,High,On Time,Weekday,6.46,36.3,7
1477464,320187,28,19.35,5.0,34,22,56,52.0,4.0,15,Afternoon,0,Medium,On Time,Weekend,13.28,39.9,8
1477143,165695,88,29.1,5.0,22,16,38,52.0,-14.0,8,Morning,0,Low,Early,Weekend,13.68,31.9,9
1476683,263075,97,12.23,5.0,21,27,48,52.0,-4.0,19,Evening,1,High,On Time,Weekday,3.1,19.1,10
1477358,83287,63,14.5,5.0,35,29,64,52.0,12.0,10,Morning,0,High,Slightly Delayed,Weekend,8.42,43.7,11
1478149,303548,15,25.22,3.0,27,25,52,52.0,0.0,17,Evening,0,Medium,On Time,Weekend,9.42,32.3,12
1477761,123977,18,24.35,5.0,33,22,55,52.0,3.0,16,Afternoon,0,Medium,On Time,Weekend,9.16,37.8,13
1478311,326505,4,21.29,5.0,28,29,57,52.0,5.0,12,Afternoon,1,High,On Time,Weekend,13.71,38.6,14
1477956,177078,86,9.46,5.0,29,19,48,52.0,-4.0,13,Afternoon,1,Medium,On Time,Weekend,1.47,36.7,15
1476925,354719,60,14.02,5.0,32,32,64,52.0,12.0,11,Morning,1,High,Slightly Delayed,Weekday,14.16,29.2,16
1476950,270444,85,15.96,5.0,27,18,45,52.0,-7.0,17,Evening,0,Medium,Early,Weekend,14.32,24.3,17
1477363,51675,18,19.4,5.0,24,24,48,52.0,-4.0,23,Night,0,Medium,On Time,Weekday,2.81,20.9,18
1476832,385191,80,12.37,5.0,24,17,41,52.0,-11.0,9,Morning,0,Low,Early,Weekend,8.84,34.7,19
1476681,68258,29,12.13,4.0,23,31,54,52.0,2.0,18,Evening,1,High,On Time,Weekday,8.0,30.5,20
1478100,62667,61,21.93,5.0,31,20,51,52.0,-1.0,15,Afternoon,0,Medium,On Time,Weekend,5.34,28.9,21
1478218,209418,140,6.02,5.0,24,19,43,52.0,-9.0,18,Evening,1,Medium,Early,Weekend,4.6,15.4,22
1477655,96666,12,19.35,5.0,29,22,51,52.0,-1.0,20,Evening,1,Medium,On Time,Weekend,10.7,19.5,23
1477553,52037,73,22.02,5.0,21,27,48,52.0,-4.0,13,Afternoon,1,High,On Time,Weekday,12.87,39.7,24
1477957,285937,28,8.0,4.0,28,24,52,52.0,0.0,12,Afternoon,1,Medium,On Time,Weekday,13.63,24.7,25
1476692,175327,45,29.1,3.0,35,27,62,52.0,10.0,16,Afternoon,0,High,Slightly Delayed,Weekday,7.51,31.7,26
1478172,125123,30,12.95,5.0,21,21,42,52.0,-10.0,8,Morning,0,Medium,Early,Weekend,12.68,22.7,27
1476836,68551,42,16.1,5.0,27,27,54,52.0,2.0,12,Afternoon,1,High,On Time,Weekend,8.45,35.9,28
1477009,396815,4,5.73,5.0,34,16,50,52.0,-2.0,13,Afternoon,1,Low,On Time,Weekend,14.58,22.8,29
1477510,231061,49,8.1,5.0,23,26,49,52.0,-3.0,12,Afternoon,1,High,On Time,Weekend,6.11,29.5,30
1477954,130237,6,16.98,5.0,22,17,39,52.0,-13.0,13,Afternoon,1,Low,Early,Weekend,11.27,43.1,31
1476609,48677,15,8.34,5.0,23,28,51,52.0,-1.0,13,Afternoon,1,High,On Time,Weekend,3.55,16.1,32
1476785,78939,18,24.25,5.0,29,25,54,52.0,2.0,14,Afternoon,1,Medium,On Time,Weekday,12.82,17.9,33
1477182,383826,64,29.2,5.0,21,28,49,52.0,-3.0,23,Night,0,High,On Time,Weekend,8.66,41.6,34
1477979,201438,76,14.55,5.0,29,29,58,52.0,6.0,11,Morning,1,High,Slightly Delayed,Weekend,4.25,29.3,35
1477304,88406,60,24.2,4.0,28,30,58,52.0,6.0,21,Night,1,High,Slightly Delayed,Weekday,10.68,36.5,36
1476823,60039,18,12.13,5.0,32,29,61,52.0,9.0,18,Evening,1,High,Slightly Delayed,Weekday,12.9,25.8,37
1478434,40500,104,19.45,5.0,24,15,39,52.0,-13.0,21,Night,1,Low,Early,Weekend,6.23,32.6,38
1477411,143721,105,9.75,5.0,28,28,56,52.0,4.0,21,Night,1,High,On Time,Weekend,12.57,23.8,39
1477720,215219,12,19.98,4.0,23,32,55,52.0,3.0,21,Night,1,High,On Time,Weekday,4.85,42.7,40
1476638,46696,42,11.88,5.0,25,17,42,52.0,-10.0,22,Night,0,Low,Early,Weekend,14.36,34.1,41
1478411,361846,33,6.69,5.0,27,24,51,52.0,-1.0,15,Afternoon,0,Medium,On Time,Weekend,5.62,30.4,42
1477166,402215,17,21.29,4.0,32,25,57,52.0,5.0,14,Afternoon,1,Medium,On Time,Weekend,11.96,23.6,43
1477338,81110,37,11.64,4.0,35,21,56,52.0,4.0,16,Afternoon,0,Medium,On Time,Weekend,10.99,39.4,44
1477003,120833,55,32.93,5.0,29,24,53,52.0,1.0,14,Afternoon,1,Medium,On Time,Weekend,4.24,42.1,45
1477565,65009,4,12.56,5.0,27,27,54,52.0,2.0,10,Morning,0,High,On Time,Weekday,2.03,26.9,46
1477842,299221,33,14.07,5.0,35,33,68,52.0,16.0,10,Morning,0,Jam,Heavily Delayed,Weekday,3.46,43.0,47
1478328,58898,53,33.03,5.0,22,28,50,52.0,-2.0,22,Night,0,High,On Time,Weekend,11.67,16.5,48
1477289,72322,21,12.95,3.0,21,20,41,52.0,-11.0,15,Afternoon,0,Medium,Early,Weekend,10.55,43.4,49
1478146,207281,15,12.27,5.0,24,28,52,52.0,0.0,12,Afternoon,1,High,On Time,Weekend,1.96,25.8,50
1476662,115213,6,12.18,5.0,25,20,45,52.0,-7.0,11,Morning,1,Medium,Early,Weekend,11.28,28.7,1
1476991,81828,60,12.08,3.0,32,19,51,52.0,-1.0,15,Afternoon,0,Medium,On Time,Weekend,10.03,16.1,2
1477433,283331,115,12.18,5.0,21,20,41,52.0,-11.0,22,Night,0,Medium,Early,Weekend,13.08,39.4,3
1478250,369272,18,12.22,5.0,34,28,62,52.0,10.0,13,Afternoon,1,High,Slightly Delayed,Weekend,10.86,41.8,4
1478239,400390,15,12.95,4.0,30,26,56,52.0,4.0,9,Morning,0,High,On Time,Weekend,3.49,27.0,5
1477370,89889,24,29.1,5.0,32,30,62,52.0,10.0,11,Morning,1,High,Slightly Delayed,Weekday,1.03,15.7,6
1477580,79849,32,15.23,5.0,31,21,52,52.0,0.0,19,Evening,1,Medium,On Time,Weekend,12.47,17.2,7
1478091,369272,42,15.81,5.0,21,29,50,52.0,-2.0,18,Evening,1,High,On Time,Weekday,7.04,26.5,8
1477795,169478,33,15.96,4.0,35,33,68,52.0,16.0,11,Morning,1,Jam,Heavily Delayed,Weekday,9.95,19.7,9
1477903,47440,55,16.25,5.0,32,28,60,52.0,8.0,22,Night,0,High,Slightly Delayed,Weekend,12.15,40.0,10
1478439,48444,28,8.54,4.0,26,23,49,52.0,-3.0,13,Afternoon,1,Medium,On Time,Weekend,12.47,26.6,11
1476731,94480,28,29.1,5.0,28,23,51,52.0,-1.0,13,Afternoon,1,Medium,On Time,Weekend,14.18,17.3,12
1476827,148649,18,6.74,5.0,31,27,58,52.0,6.0,8,Morning,0,High,Slightly Delayed,Weekend,9.68,15.2,13
1476777,69749,18,31.38,5.0,26,27,53,52.0,1.0,21,Night,1,High,On Time,Weekend,3.43,36.4,14
1478027,41907,29,22.75,5.0,30,27,57,52.0,5.0,15,Afternoon,0,High,On Time,Weekday,11.83,30.7,15
1476811,47386,8,16.93,5.0,30,18,48,52.0,-4.0,13,Afternoon,1,Medium,On Time,Weekend,9.5,31.3,16
1477184,108659,53,32.98,5.0,33,30,63,52.0,11.0,10,Morning,0,High,Slightly Delayed,Weekend,2.22,43.8,17
1477119,47594,15,5.82,5.0,29,29,58,52.0,6.0,21,Night,1,High,Slightly Delayed,Weekday,11.4,21.7,18
1478021,97991,42,22.26,5.0,20,26,46,52.0,-6.0,16,Afternoon,0,High,Early,Weekday,13.93,25.5,19
1476990,301032,51,15.57,5.0,21,28,49,52.0,-3.0,9,Morning,0,High,On Time,Weekend,11.93,38.9,20
1478329,116992,155,33.32,4.0,21,33,54,52.0,2.0,22,Night,0,Jam,On Time,Weekday,1.49,44.8,21
1478385,250494,4,21.34,5.0,28,21,49,52.0,-3.0,18,Evening,1,Medium,On Time,Weekend,5.16,32.0,22
1477300,232359,60,31.43,4.0,20,21,41,52.0,-11.0,15,Afternoon,0,Medium,Early,Weekend,8.86,39.4,23
1477275,58088,24,9.22,4.0,32,28,60,52.0,8.0,17,Evening,0,High,Slightly Delayed,Weekend,5.76,25.6,24
1477994,127130,59,9.55,5.0,30,26,56,52.0,4.0,10,Morning,0,High,On Time,Weekend,11.42,26.2,25
1477123,270525,88,8.59,4.0,32,29,61,52.0,9.0,20,Evening,1,High,Slightly Delayed,Weekend,14.05,37.2,26
1476758,120504,156,14.02,5.0,20,16,36,52.0,-16.0,19,Evening,1,Low,Early,Weekend,12.98,41.0,27
1477940,42274,54,16.15,3.0,33,20,53,52.0,1.0,12,Afternoon,1,Medium,On Time,Weekend,9.12,16.9,28
1477089,398930,33,8.97,5.0,21,16,37,52.0,-15.0,13,Afternoon,1,Low,Early,Weekend,2.72,22.4,29
1476587,355713,28,9.22,5.0,26,25,51,52.0,-1.0,17,Evening,0,Medium,On Time,Weekend,14.37,27.2,30
1478015,364714,45,8.97,5.0,22,31,53,52.0,1.0,13,Afternoon,1,High,On Time,Weekday,4.94,40.6,31
1478023,243910,45,14.12,3.0,30,19,49,52.0,-3.0,11,Morning,1,Medium,On Time,Weekend,11.63,36.0,32
1476766,45837,15,19.35,4.0,21,29,50,52.0,-2.0,10,Morning,0,High,On Time,Weekend,13.19,25.5,33
1477347,66636,15,20.52,5.0,31,26,57,52.0,5.0,11,Morning,1,High,On Time,Weekend,10.61,25.1,34
1478339,35643,89,18.43,5.0,34,28,62,52.0,10.0,8,Morning,0,High,Slightly Delayed,Weekend,6.49,24.0,35
1477647,359228,58,9.27,5.0,23,29,52,52.0,0.0,11,Morning,1,High,On Time,Weekend,14.91,39.4,36
1477478,140757,29,12.47,5.0,22,24,46,52.0,-6.0,8,Morning,0,Medium,Early,Weekend,1.39,33.1,37
1477180,154339,32,29.15,5.0,21,24,45,52.0,-7.0,19,Evening,1,Medium,Early,Weekday,9.63,16.4,38
1478110,250494,15,12.18,5.0,23,16,39,52.0,-13.0,22,Night,0,Low,Early,Weekend,12.94,43.2,39
1476632,120385,43,9.51,5.0,27,28,55,52.0,3.0,8,Morning,0,High,On Time,Weekend,2.82,40.4,40
1478352,142192,22,12.18,5.0,21,20,41,52.0,-11.0,17,Evening,0,Medium,Early,Weekend,9.15,32.6,41
